,CPU,MEMORY,RAM,DISK
0,0.00035322207259,0.00554532278329,5.3254489103e-06,0.0
1,0.000176611036295,0.00554417772219,7.45562829252e-06,0.0
2,0.000176611036295,0.00554494094104,5.29349608769e-06,0.0
3,8.47732953844e-05,0.0218024756759,8.52071843838e-06,0.0
4,0.000176611036295,0.0705484077334,2.13017956412e-05,0.0
5,0.00254319887608,0.103049047291,2.76390801446e-05,0.0
6,0.00870339199901,0.135589316487,2.87574239337e-05,0.0
7,0.0159585736692,0.119298018515,3.61065431207e-05,0.0
8,0.010865110904,0.135593652725,3.8343230699e-05,0.0
9,0.0149412937462,0.135563284159,2.98225131701e-05,0.0
10,0.0145668797195,0.135610550642,3.82473735954e-05,0.0
11,0.0134153747931,0.135647594929,3.51053568011e-05,0.0
12,0.00750243710354,0.135666206479,3.8332582335e-05,0.0
13,0.0106107918546,0.135702565312,5.96130739723e-05,0.0
14,0.000346157641616,0.135702490807,3.5126660805e-05,0.0
15,0.00676773488522,0.135728254914,3.61597994925e-05,0.0
16,0.0143408160657,0.13578017056,4.24970821769e-05,0.0
17,0.0154216764495,0.135833233595,4.04627608077e-05,0.0
18,0.000430930958828,0.135833799839,3.51479611709e-05,0.0
19,0.0,0.135828405619,3.30177826982e-05,0.0
20,0.00264916568995,0.135831594467,3.30177826982e-05,0.0
21,0.0294587220997,0.136058434844,3.40828737535e-05,0.0
22,0.115461237729,0.136863410473,0.000110726730782,0.0
23,0.26333412528,0.138210937381,0.000170733896084,0.0
24,0.371660262346,0.140317067504,0.00017266170471,0.0
25,0.480869472027,0.142972350121,0.000367519882275,0.0
26,0.499512553215,0.145920991898,0.000294891389785,0.0
27,0.519858121872,0.152132675052,0.000295605015708,0.0
28,0.533619642258,0.156588315964,0.000279831059743,0.0
29,0.537823021412,0.161572828889,0.000248943426413,0.0
30,0.534276664257,0.167661368847,0.000239474786213,0.0
31,0.528024613857,0.175003543496,0.000243788395892,0.0
32,0.52870285511,0.182525634766,0.000231071215239,0.0
33,0.548370182514,0.184713155031,0.000247015617788,0.0
34,0.554537475109,0.185301929712,0.000234287799685,0.0
35,0.55374622345,0.186692491174,0.000223668845138,0.0
36,0.552594721317,0.188034012914,0.000216213229578,0.0
37,0.552262723446,0.18937151134,0.000190651073353,0.0
38,0.558401703835,0.18955771625,0.00017680489691,0.0
39,0.556204676628,0.189572378993,0.00017254454724,0.0
40,0.557525753975,0.189593777061,0.000171479448909,0.0
41,0.557942509651,0.189691796899,0.000171479448909,0.0
42,0.558931589127,0.189711913466,0.000171479448909,0.0
43,0.559101104736,0.189726784825,0.000166154000908,0.0
44,0.559814631939,0.189728111029,0.000166154000908,0.0
45,0.560330331326,0.189731031656,0.000166154000908,0.0
