,CPU,MEMORY,RAM,DISK
0,0.00197804369964,0.225237458944,0.000248165917583,0.000682660436723
1,0.00508639775217,0.357337772846,0.000111813125841,0.00194460700732
2,0.00541136227548,0.357319712639,9.26628126763e-05,0.000975229195319
3,0.00559503771365,0.357406020164,0.000100118435512,0.00117027503438
4,0.00370883196592,0.357451379299,0.0145619073883,0.00126779789571
5,0.0044082114473,0.357530355453,0.00541172130033,0.00419348524883
6,0.00276219681837,0.357554674149,0.00342213339172,0.00204798136838
7,0.000374415394617,0.357557535172,0.00117905437946,0.0154086211696
8,0.00382186286151,0.357620179653,0.000435621710494,0.0118002733216
9,0.00629441719502,0.357755154371,0.000925562984776,0.000682660436723
10,0.000254319922533,0.357752203941,0.000371716334485,0.00048761459766
11,0.000197804372874,0.357751697302,7.02959223418e-05,0.000975229195319
12,0.00149766157847,0.357743829489,0.00011609478679,0.0156036671251
13,0.0313731841743,0.358749657869,0.000791361671872,0.00633898982778
14,0.243638470769,0.362022995949,0.00179680646397,0.000877706275787
15,0.357573777437,0.371678411961,0.0425418168306,0.00117027503438
16,0.295505583286,0.378506332636,0.418243706226,0.00780183356255
17,0.250547498465,0.381862282753,0.433338165283,0.0367661416531
18,0.223144516349,0.384270519018,0.469525665045,0.0642676055431
19,0.163089707494,0.287566334009,0.36517560482,0.0386190749705
20,0.142249599099,0.287643641233,0.312200188637,0.0315974242985
21,0.096344858408,0.238394930959,0.110793836415,0.0137507310137
22,0.0554064176977,0.237448230386,0.0497162602842,0.0220401789993
23,0.0375192500651,0.190910533071,0.0197712611407,0.0280866008252
24,0.0295152366161,0.190804108977,0.000241775371251,0.0118002733216
25,0.0173785258085,0.190667822957,0.000330177834257,0.0145309148356
26,0.0107379509136,0.19066247344,0.00028863933403,0.0202847663313
27,0.00257145683281,0.144273728132,0.000316331657814,0.0263311881572
28,0.0108156604692,0.144381552935,0.000270532793365,0.0188219230622
29,0.00483207823709,0.144451856613,0.000603905878961,0.0125804562122
30,0.00591293768957,0.144564554095,0.000223668845138,0.00955724623054
31,0.000445059820777,0.0976436883211,0.000242840469582,0.0145309148356
32,0.0023948457092,0.0976516008377,0.000301420397591,0.0143358688802
33,0.0104412445799,0.0985137596726,0.0286072455347,0.0127755021676
34,0.0233621075749,0.0989173427224,0.0680762752891,0.0103374291211
35,0.0341777689755,0.100216515362,0.0720448046923,0.0135556859896
36,0.0437854081392,0.100887671113,0.155063226819,0.0121903643012
37,0.0439125709236,0.101101674139,0.126170530915,0.0112151354551
38,0.0169334653765,0.0982645228505,0.0452215820551,0.0184318311512
39,0.0242522303015,0.0981480926275,0.0720224380493,0.0121903643012
40,0.0185582879931,0.0987134352326,0.0722077637911,0.0154086211696
41,0.0047967559658,0.0968064516783,0.000364260689821,0.0342305451632
42,5.65155314689e-05,0.0489529892802,0.000174674714799,0.0144333913922
43,0.00138463056646,0.0489901937544,0.000194911423023,0.00126779789571
44,0.00621670857072,0.0490784980357,0.000264142261585,9.75229195319e-05
45,0.00164601486176,0.0491319522262,0.000126745682792,9.75229195319e-05
46,0.00628028903157,0.0492806695402,0.000251361198025,0.000390091678128
47,0.00555265136063,0.0495118498802,0.000168284183019,0.000390091678128
48,0.025410797447,0.0504027195275,0.0341648831964,0.00048761459766
49,0.0164884068072,0.0498686544597,0.0732259899378,0.00126779789571
50,0.00755895255134,0.0489287152886,0.00040899447049,0.000585137517191
51,0.00478969141841,0.0491494201124,0.0215563513339,9.75229195319e-05
52,0.00654167309403,0.0489286966622,0.000250296085142,9.75229195319e-05
53,0.000211933263927,0.0489913858473,0.00017893507902,0.0148234833032
54,0.0072198593989,0.0491000860929,0.00023218957358,0.0124829337001
55,0.00297412998043,0.049236278981,0.000447337690275,0.0118002733216
56,0.00294587225653,0.0494126714766,0.000268402625807,0.000195045839064
57,0.00221823481843,0.049558788538,0.000341893814038,0.00799687951803
58,0.000211933263927,0.0495571494102,0.000255621533142,0.0176516473293
59,0.00386424944736,0.0496369376779,0.000394083210267,0.0116052273661
60,9.18377409107e-05,0.00254194997251,0.000337633449817,9.75229195319e-05
61,0.000204868803849,0.00254156207666,0.000586864480283,9.75229195319e-05
62,0.0268943291157,0.0508625917137,0.0553654953837,0.0135556859896
63,0.000148353268742,0.00254417816177,0.000475030043162,0.000390091678128
64,0.000176611036295,0.00254702777602,0.000332308001816,9.75229195319e-05
65,2.82577657345e-05,0.00254688621499,0.000287574250251,0.000975229195319
66,9.18377409107e-05,0.00254716956988,0.00028331388603,9.75229195319e-05
67,5.65155314689e-05,0.00254697864875,0.000263077177806,9.75229195319e-05
68,5.65155314689e-05,0.00254721264355,0.000273728073807,9.75229195319e-05
